hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults
City Hotel - Mumbai,0,12,2024,June,26,27,1,3,3
City Hotel - Bangalore,0,35,2024,February,7,17,1,4,1
City Hotel - Jaipur,0,39,2024,November,46,14,0,1,2
City Hotel - Mumbai,0,14,2024,October,43,27,0,1,2
City Hotel - Jaipur,0,14,2024,April,17,28,0,1,1
City Hotel - Chennai,0,90,2024,August,32,8,2,4,2
City Hotel - Kochi,0,121,2024,November,47,21,0,2,2
City Hotel - Bangalore,0,120,2024,March,11,14,0,2,0
City Hotel - Jaipur,0,124,2024,February,9,26,0,2,2
City Hotel - Ahmedabad,0,124,2024,January,5,29,0,2,2
City Hotel - Mumbai,0,160,2024,February,5,1,2,5,2
City Hotel - Indore,0,7,2024,December,52,23,0,3,1
City Hotel - Delhi,0,0,2024,April,16,19,2,4,2
City Hotel - Ahmedabad,0,100,2024,September,39,28,1,4,2
City Hotel - Pune,0,27,2024,April,17,23,0,3,2
City Hotel - Indore,0,36,2024,January,1,7,0,3,1
City Hotel - Kolkata,0,1,2024,August,31,4,0,3,2
City Hotel - Goa,0,117,2024,April,16,15,0,4,2
City Hotel - Chennai,0,117,2024,July,30,23,0,4,2
City Hotel - Indore,0,148,2024,October,41,10,0,3,2
City Hotel - Bhopal,0,58,2024,May,21,21,0,4,2
City Hotel - Chandigarh,0,174,2024,October,40,1,0,3,2
City Hotel - Kochi,0,99,2024,September,35,1,0,3,2
City Hotel - Ahmedabad,0,53,2024,April,15,14,0,2,2
City Hotel - Lucknow,0,53,2024,November,46,15,0,2,2
City Hotel - Bangalore,0,100,2024,April,16,15,0,2,2
City Hotel - Goa,0,132,2024,April,15,9,0,4,2
City Hotel - Bangalore,0,109,2024,April,14,3,2,4,2
City Hotel - Mumbai,0,0,2024,September,38,20,1,4,2
City Hotel - Mumbai,0,124,2024,March,11,15,0,2,2
City Hotel - Jaipur,0,85,2024,December,50,12,2,4,2
City Hotel - Bhopal,0,113,2024,February,7,13,1,4,2
City Hotel - Lucknow,0,218,2024,January,5,29,2,5,2
City Hotel - Kolkata,0,134,2024,October,42,18,2,4,2
City Hotel - Pune,0,126,2024,March,9,3,2,4,2
City Hotel - Mumbai,0,13,2024,January,1,1,0,3,2
City Hotel - Delhi,0,33,2024,May,20,15,0,1,2
City Hotel - Ahmedabad,0,145,2024,June,23,5,0,1,2
City Hotel - Chennai,0,2,2024,March,10,5,0,4,2
City Hotel - Lucknow,0,79,2024,May,19,11,0,3,2
City Hotel - Ahmedabad,0,2,2024,November,47,24,0,1,2
City Hotel - Delhi,0,7,2024,February,8,22,0,2,2
City Hotel - Lucknow,0,2,2024,February,6,10,0,1,2
City Hotel - Chandigarh,0,131,2024,May,21,23,0,3,2
City Hotel - Mumbai,0,40,2024,August,35,27,0,3,2
City Hotel - Delhi,0,195,2024,June,23,9,0,2,2
City Hotel - Ahmedabad,0,86,2024,September,35,1,1,4,2
City Hotel - Chandigarh,0,126,2024,April,15,14,0,4,2
City Hotel - Lucknow,0,21,2024,November,46,16,0,4,3
City Hotel - Chennai,0,131,2024,July,30,28,0,3,2
City Hotel - Indore,0,195,2024,February,6,6,0,2,2
City Hotel - Ahmedabad,0,99,2024,January,1,2,1,4,2
City Hotel - Kolkata,0,5,2024,September,39,23,0,1,3
City Hotel - Ahmedabad,0,82,2024,August,32,11,2,4,2
City Hotel - Chandigarh,0,30,2024,June,26,24,0,3,2
City Hotel - Lucknow,0,174,2024,March,13,30,0,3,2
City Hotel - Ahmedabad,0,142,2024,July,31,31,0,3,3
City Hotel - Kolkata,0,127,2024,October,43,26,0,3,2
City Hotel - Jaipur,0,40,2024,February,5,3,0,3,2
City Hotel - Hyderabad,0,0,2024,March,12,22,1,4,3
City Hotel - Jaipur,0,25,2024,September,36,2,2,4,2
City Hotel - Jaipur,0,5,2024,March,12,21,0,1,2
City Hotel - Kolkata,0,0,2024,September,37,15,0,1,2
City Hotel - Ahmedabad,0,128,2024,October,41,10,0,2,2
City Hotel - Hyderabad,0,171,2024,December,52,27,0,4,2
City Hotel - Kolkata,0,2,2024,October,43,22,0,1,2
City Hotel - Jaipur,0,44,2024,October,40,6,0,1,2
City Hotel - Bangalore,1,45,2024,April,16,20,0,1,1
City Hotel - Ahmedabad,0,3,2024,September,39,28,0,4,2
City Hotel - Bhopal,0,0,2024,February,6,6,0,0,2
City Hotel - Ahmedabad,0,38,2024,July,31,31,0,1,2
City Hotel - Ahmedabad,0,51,2024,October,41,11,0,2,2
City Hotel - Pune,0,16,2024,January,2,9,0,2,3
City Hotel - Bangalore,0,16,2024,August,32,11,0,2,2
City Hotel - Pune,0,1,2024,June,25,21,1,5,2
City Hotel - Hyderabad,0,38,2024,February,9,27,0,3,2
City Hotel - Pune,0,50,2024,May,18,2,0,3,3
City Hotel - Kolkata,0,125,2024,February,8,24,1,5,3
City Hotel - Pune,0,239,2024,June,26,27,0,5,2
City Hotel - Kolkata,0,163,2024,November,47,21,0,4,2
City Hotel - Chandigarh,0,54,2024,April,17,23,0,1,2
City Hotel - Ahmedabad,0,20,2024,January,2,14,0,4,2
City Hotel - Chennai,0,142,2024,September,36,2,0,2,3
City Hotel - Pune,0,53,2024,August,32,5,0,2,2
City Hotel - Lucknow,0,53,2024,March,12,19,0,2,2
City Hotel - Kolkata,0,97,2024,March,12,24,0,3,2
City Hotel - Pune,0,36,2024,November,44,1,0,2,2
City Hotel - Bangalore,0,177,2024,October,43,22,0,3,2
City Hotel - Bangalore,0,177,2024,April,14,1,0,3,2
City Hotel - Hyderabad,0,177,2024,May,20,18,0,3,2
City Hotel - Bangalore,0,0,2024,October,43,23,0,1,2
City Hotel - Chandigarh,0,153,2024,May,19,7,0,4,2
City Hotel - Pune,0,32,2024,January,4,27,2,5,2
City Hotel - Pune,0,107,2024,November,47,23,0,5,3
City Hotel - Delhi,0,3,2024,September,36,6,0,1,2
City Hotel - Chennai,0,122,2024,December,50,11,0,3,2
City Hotel - Chennai,0,18,2024,April,17,24,0,3,2
City Hotel - Bangalore,0,164,2024,March,10,8,0,2,2
City Hotel - Lucknow,0,164,2024,November,44,1,0,2,1
City Hotel - Bangalore,0,39,2024,October,43,21,0,2,2
City Hotel - Chennai,0,8,2024,January,4,22,0,3,2
City Hotel - Chandigarh,0,36,2024,September,39,24,0,5,2
City Hotel - Bangalore,0,129,2024,September,38,22,0,3,3
City Hotel - Bhopal,0,129,2024,April,15,10,0,3,2
City Hotel - Delhi,0,24,2024,August,33,16,0,1,2
City Hotel - Delhi,0,111,2024,May,20,13,0,1,3
City Hotel - Delhi,0,46,2024,April,16,21,0,2,2
City Hotel - Kolkata,0,146,2024,June,24,16,0,5,2
City Hotel - Delhi,0,87,2024,January,1,4,0,4,3
City Hotel - Ahmedabad,0,142,2024,January,4,25,0,2,2
City Hotel - Bhopal,0,82,2024,June,25,20,0,1,3
City Hotel - Jaipur,0,142,2024,January,1,2,0,2,2
City Hotel - Delhi,0,142,2024,September,38,17,0,2,2
City Hotel - Bhopal,0,121,2024,January,1,3,2,5,2
City Hotel - Jaipur,0,87,2024,June,25,20,0,2,2
City Hotel - Chennai,0,23,2024,September,36,2,0,2,3
City Hotel - Lucknow,0,53,2024,February,7,17,0,5,2
City Hotel - Kolkata,0,152,2024,September,37,15,0,4,2
City Hotel - Kolkata,0,4,2024,July,30,24,0,4,2
City Hotel - Indore,0,141,2024,June,24,14,0,2,2
City Hotel - Goa,0,141,2024,May,21,26,0,2,2
City Hotel - Ahmedabad,0,8,2024,April,14,7,0,3,2
City Hotel - Delhi,0,22,2024,July,29,16,1,5,2
City Hotel - Chennai,0,0,2024,October,41,11,0,0,3
City Hotel - Ahmedabad,0,140,2024,November,48,25,1,1,3
City Hotel - Bangalore,0,85,2024,January,3,16,1,1,2
City Hotel - Chennai,0,56,2024,October,40,6,1,2,2
City Hotel - Hyderabad,0,0,2024,March,12,22,1,0,1
City Hotel - Bhopal,0,27,2024,July,29,20,1,4,2
City Hotel - Hyderabad,0,31,2024,September,38,16,1,3,2
City Hotel - Indore,0,86,2024,June,26,26,1,2,2
City Hotel - Jaipur,0,53,2024,September,39,27,1,2,3
City Hotel - Goa,0,153,2024,July,31,31,1,3,2
City Hotel - Kochi,0,145,2024,October,41,8,1,3,2
City Hotel - Chennai,0,232,2024,September,37,14,1,1,2
City Hotel - Goa,0,82,2024,March,10,6,1,3,2
City Hotel - Ahmedabad,0,81,2024,May,21,22,1,3,2
City Hotel - Mumbai,0,132,2024,December,50,12,1,2,2
City Hotel - Chandigarh,0,125,2024,October,43,27,1,3,1
City Hotel - Kolkata,0,132,2024,December,51,19,1,2,2
City Hotel - Kochi,0,132,2024,November,46,12,1,2,2
City Hotel - Mumbai,0,132,2024,November,48,27,1,2,2
City Hotel - Pune,0,54,2024,July,29,16,1,0,3
City Hotel - Bangalore,0,136,2024,March,12,19,1,3,2
City Hotel - Kochi,0,136,2024,November,48,29,1,3,2
City Hotel - Kolkata,0,6,2024,October,44,30,1,3,3
City Hotel - Lucknow,0,154,2024,July,30,24,1,2,2
City Hotel - Kochi,0,43,2024,February,9,28,1,2,2
City Hotel - Indore,0,47,2024,February,7,14,1,1,3
City Hotel - Hyderabad,0,44,2024,March,13,28,1,5,2
City Hotel - Hyderabad,0,158,2024,April,16,18,1,3,2
City Hotel - Delhi,0,158,2024,December,51,16,1,3,3
City Hotel - Delhi,0,7,2024,November,45,8,1,5,3
City Hotel - Kolkata,0,1,2024,May,19,11,1,1,2
City Hotel - Ahmedabad,0,59,2024,June,24,10,1,2,2
City Hotel - Jaipur,0,19,2024,March,10,4,1,2,2
City Hotel - Kochi,0,154,2024,September,38,21,1,4,2
City Hotel - Mumbai,0,130,2024,November,47,18,1,5,3
City Hotel - Kochi,0,28,2024,February,7,15,1,3,2
City Hotel - Ahmedabad,0,154,2024,October,42,19,1,4,2
City Hotel - Jaipur,0,18,2024,November,45,4,1,2,3
City Hotel - Pune,0,158,2024,September,36,8,1,2,2
City Hotel - Hyderabad,0,140,2024,May,19,9,1,1,2
City Hotel - Bhopal,0,137,2024,June,25,20,1,1,2
City Hotel - Hyderabad,0,10,2024,September,38,18,1,3,2
City Hotel - Goa,0,160,2024,November,44,3,1,3,2
City Hotel - Kolkata,0,92,2024,April,16,21,1,3,2
City Hotel - Delhi,0,147,2024,January,1,2,3,5,2
City Hotel - Chandigarh,0,78,2024,March,13,28,0,1,2
City Hotel - Kolkata,0,86,2024,March,13,28,1,2,2
City Hotel - Chennai,0,49,2024,April,15,9,1,2,2
City Hotel - Goa,0,49,2024,March,12,20,1,2,3
City Hotel - Bangalore,0,18,2024,May,19,11,1,0,2
City Hotel - Jaipur,0,18,2024,July,28,12,2,3,2
City Hotel - Ahmedabad,0,15,2024,January,3,16,2,1,2
City Hotel - Kolkata,0,78,2024,April,17,27,2,5,2
City Hotel - Pune,0,100,2024,November,47,18,1,0,2
City Hotel - Chennai,0,136,2024,May,21,20,2,5,2
City Hotel - Kolkata,0,40,2024,July,28,13,2,3,2
City Hotel - Kolkata,0,142,2024,September,39,28,1,0,2
City Hotel - Kochi,0,147,2024,October,44,30,2,5,2
City Hotel - Chennai,0,139,2024,January,3,20,1,0,2
City Hotel - Hyderabad,0,128,2024,September,38,22,2,1,2
City Hotel - Lucknow,0,49,2024,December,52,29,2,4,2
City Hotel - Jaipur,0,167,2024,February,5,2,2,0,2
City Hotel - Hyderabad,0,49,2024,January,3,15,2,4,2
City Hotel - Goa,0,153,2024,April,16,17,2,2,2
City Hotel - Indore,0,142,2024,January,2,8,2,5,3
City Hotel - Bhopal,0,143,2024,August,34,20,2,1,2
City Hotel - Jaipur,0,143,2024,April,15,9,2,1,2
City Hotel - Kolkata,0,69,2024,December,51,17,2,3,2
City Hotel - Lucknow,0,145,2024,March,13,30,0,0,2
City Hotel - Ahmedabad,0,145,2024,June,26,29,0,0,2
City Hotel - Hyderabad,0,69,2024,September,39,24,2,3,2
City Hotel - Chandigarh,0,131,2024,April,15,12,2,0,2
City Hotel - Chandigarh,0,132,2024,October,43,23,2,0,1
City Hotel - Hyderabad,0,151,2024,March,13,26,1,0,2
City Hotel - Jaipur,0,132,2024,March,9,3,2,0,1
City Hotel - Delhi,0,100,2024,November,48,28,2,0,3
City Hotel - Kochi,0,225,2024,July,29,20,2,5,2
City Hotel - Bhopal,0,156,2024,May,22,31,2,2,2
City Hotel - Delhi,0,131,2024,September,38,22,2,1,2
City Hotel - Delhi,0,11,2024,June,25,23,1,0,2
City Hotel - Bhopal,0,134,2024,September,39,24,2,0,2
City Hotel - Mumbai,0,156,2024,June,25,18,2,1,2
City Hotel - Bangalore,0,116,2024,May,20,14,2,3,2
City Hotel - Hyderabad,0,155,2024,October,40,6,2,5,2
City Hotel - Indore,0,25,2024,April,17,27,2,2,2
City Hotel - Ahmedabad,0,155,2024,August,34,22,2,5,3
City Hotel - Indore,0,36,2024,March,10,10,2,1,2
City Hotel - Ahmedabad,0,124,2024,October,42,19,2,0,1
City Hotel - Kochi,0,10,2024,October,40,6,2,0,2
City Hotel - Goa,0,25,2024,January,3,16,2,2,2
City Hotel - Jaipur,0,3,2024,October,40,6,1,0,2
City Hotel - Ahmedabad,0,104,2024,August,31,3,2,1,2
City Hotel - Goa,0,104,2024,June,23,3,2,1,2
City Hotel - Bhopal,0,3,2024,April,16,18,1,0,2
City Hotel - Pune,0,104,2024,November,45,4,2,1,2
City Hotel - Kochi,0,152,2024,October,41,8,2,2,2
City Hotel - Chandigarh,0,136,2024,November,44,3,2,5,2
City Hotel - Ahmedabad,0,147,2024,September,39,26,2,2,2
City Hotel - Lucknow,0,147,2024,March,10,6,2,2,2
City Hotel - Delhi,0,0,2024,December,49,4,0,1,1
City Hotel - Bhopal,0,0,2024,August,34,24,0,1,1
City Hotel - Bhopal,0,0,2024,October,41,8,0,1,1
City Hotel - Goa,0,241,2024,May,19,6,2,1,2
City Hotel - Kolkata,0,62,2024,November,45,4,2,2,3
City Hotel - Kochi,0,138,2024,April,14,2,2,2,2
City Hotel - Bhopal,0,10,2024,September,37,9,1,1,1
City Hotel - Lucknow,0,10,2024,January,5,31,1,1,1
City Hotel - Kochi,0,0,2024,June,25,22,0,1,2
City Hotel - Bangalore,0,158,2024,June,26,26,2,2,2
City Hotel - Jaipur,0,0,2024,August,34,24,0,1,1
City Hotel - Kolkata,0,134,2024,November,44,3,2,2,2
City Hotel - Hyderabad,0,21,2024,March,10,10,0,1,1
City Hotel - Lucknow,0,6,2024,November,48,27,0,1,1
City Hotel - Ahmedabad,0,127,2024,August,35,26,2,5,2
City Hotel - Jaipur,0,45,2024,June,23,7,0,1,2
City Hotel - Ahmedabad,0,122,2024,May,21,24,2,4,2
City Hotel - Goa,0,20,2024,March,11,14,0,1,2
City Hotel - Jaipur,0,172,2024,April,14,4,2,1,2
City Hotel - Ahmedabad,0,172,2024,May,21,21,2,1,2
City Hotel - Delhi,0,41,2024,April,14,5,2,2,3
City Hotel - Hyderabad,0,1,2024,April,17,25,0,1,1
City Hotel - Pune,0,98,2024,February,6,9,2,1,2
City Hotel - Delhi,0,37,2024,October,40,4,2,2,2
City Hotel - Goa,0,134,2024,January,2,14,1,1,2
City Hotel - Bhopal,0,107,2024,July,27,2,2,6,2
City Hotel - Goa,0,41,2024,June,26,26,2,1,2
City Hotel - Jaipur,0,118,2024,April,17,28,4,6,2
City Hotel - Jaipur,0,68,2024,March,11,11,1,1,2
City Hotel - Hyderabad,0,47,2024,December,1,30,2,3,2
City Hotel - Indore,0,47,2024,June,24,13,2,3,2
City Hotel - Hyderabad,0,8,2024,May,20,18,2,4,2
City Hotel - Mumbai,0,27,2024,October,43,22,1,1,2
City Hotel - Kolkata,0,15,2024,January,4,28,1,1,3
City Hotel - Chandigarh,0,160,2024,December,52,24,0,1,3
City Hotel - Mumbai,0,45,2024,May,21,23,0,1,2
City Hotel - Bangalore,0,0,2024,October,44,28,0,0,3
City Hotel - Chandigarh,0,118,2024,September,39,23,3,6,2
City Hotel - Bangalore,0,25,2024,February,9,27,1,1,2
City Hotel - Jaipur,0,95,2024,January,2,12,2,3,2
City Hotel - Hyderabad,0,43,2024,November,44,2,2,1,2
City Hotel - Indore,0,83,2024,July,28,9,2,3,2
City Hotel - Goa,0,140,2024,April,16,21,2,1,3
City Hotel - Kochi,0,95,2024,June,26,26,2,5,2
City Hotel - Mumbai,0,10,2024,May,22,28,2,1,2
City Hotel - Pune,0,6,2024,July,29,17,2,2,3
City Hotel - Lucknow,0,4,2024,April,14,3,0,1,1
City Hotel - Mumbai,0,221,2024,December,52,28,2,2,2
City Hotel - Bangalore,0,53,2024,November,46,17,2,1,2
City Hotel - Lucknow,0,54,2024,July,30,24,2,1,2
City Hotel - Chandigarh,0,54,2024,September,37,10,2,1,2
City Hotel - Hyderabad,0,3,2024,November,47,23,1,1,2
City Hotel - Bhopal,0,38,2024,May,19,7,2,3,2
City Hotel - Delhi,0,104,2024,March,10,8,0,1,3
City Hotel - Chennai,0,0,2024,December,49,8,1,1,1
City Hotel - Lucknow,0,145,2024,April,17,28,2,1,3
City Hotel - Pune,0,99,2024,March,13,30,2,1,2
City Hotel - Hyderabad,0,60,2024,November,45,8,1,1,1
City Hotel - Hyderabad,0,0,2024,July,29,17,2,2,2
City Hotel - Delhi,0,47,2024,November,47,22,2,2,3
City Hotel - Mumbai,0,1,2024,February,7,15,1,1,2
City Hotel - Chandigarh,0,1,2024,January,4,24,1,2,2
City Hotel - Lucknow,0,1,2024,June,24,16,0,1,1
City Hotel - Pune,0,128,2024,May,18,2,2,4,2
City Hotel - Hyderabad,0,14,2024,December,52,27,0,1,1
City Hotel - Pune,0,82,2024,December,52,24,2,4,2
City Hotel - Ahmedabad,0,20,2024,September,36,8,0,1,2
City Hotel - Delhi,0,20,2024,September,38,21,0,1,2
City Hotel - Hyderabad,0,82,2024,July,27,7,2,2,3
City Hotel - Delhi,0,91,2024,March,12,19,0,1,2
City Hotel - Pune,0,28,2024,April,17,25,2,3,2
City Hotel - Ahmedabad,0,28,2024,October,41,9,2,3,2
City Hotel - Bangalore,0,27,2024,September,40,30,0,1,1
City Hotel - Chandigarh,0,104,2024,March,9,1,2,2,2
City Hotel - Kochi,0,77,2024,May,19,11,0,2,2
City Hotel - Mumbai,0,59,2024,November,46,12,2,2,2
City Hotel - Kolkata,0,43,2024,November,47,22,2,2,2
City Hotel - Delhi,0,5,2024,May,19,6,0,1,2
City Hotel - Mumbai,0,136,2024,February,7,17,0,1,2
City Hotel - Hyderabad,0,12,2024,April,15,9,0,1,1
City Hotel - Goa,0,87,2024,November,45,4,0,2,3
City Hotel - Indore,0,5,2024,April,17,25,1,2,2
City Hotel - Lucknow,0,14,2024,February,7,17,2,2,2
City Hotel - Bangalore,0,6,2024,September,36,3,2,2,1
City Hotel - Indore,0,213,2024,January,2,12,2,5,2
City Hotel - Ahmedabad,0,46,2024,August,32,11,1,2,2
City Hotel - Indore,0,0,2024,June,24,12,0,1,2
City Hotel - Mumbai,0,1,2024,March,12,19,0,2,1
City Hotel - Chandigarh,0,19,2024,April,15,9,2,2,3
City Hotel - Jaipur,0,5,2024,February,6,7,0,2,2
City Hotel - Kochi,0,92,2024,August,33,12,1,2,1
City Hotel - Chennai,0,92,2024,April,16,17,1,2,2
City Hotel - Kolkata,0,135,2024,April,16,21,0,2,2
City Hotel - Jaipur,0,135,2024,June,24,12,0,2,2
City Hotel - Indore,0,2,2024,February,7,18,0,1,2
City Hotel - Goa,0,100,2024,September,39,28,2,2,2
City Hotel - Kolkata,0,47,2024,January,3,17,2,2,2
City Hotel - Lucknow,0,47,2024,December,50,14,2,2,2
City Hotel - Mumbai,0,32,2024,April,16,20,2,2,2
City Hotel - Delhi,0,139,2024,October,44,28,1,2,2
City Hotel - Delhi,0,1,2024,July,29,15,0,1,1
City Hotel - Kochi,0,14,2024,August,32,8,2,3,2
City Hotel - Goa,0,40,2024,May,18,5,0,1,3
City Hotel - Chandigarh,0,144,2024,July,28,9,2,2,2
City Hotel - Pune,0,161,2024,January,2,11,2,7,2
City Hotel - Indore,0,131,2024,August,31,3,1,2,2
City Hotel - Hyderabad,0,161,2024,May,21,25,2,7,1
City Hotel - Bangalore,0,7,2024,December,50,11,1,2,2
City Hotel - Lucknow,0,131,2024,October,41,7,1,2,2
City Hotel - Bangalore,0,91,2024,April,18,30,2,2,2
City Hotel - Chandigarh,0,9,2024,January,2,9,0,1,2
City Hotel - Kochi,0,159,2024,December,49,7,2,2,2
City Hotel - Kochi,0,138,2024,April,17,27,1,2,2
City Hotel - Hyderabad,0,82,2024,December,50,9,2,4,3
City Hotel - Indore,0,22,2024,January,3,15,0,2,2
City Hotel - Chandigarh,0,4,2024,June,24,13,0,1,2
City Hotel - Chandigarh,0,83,2024,August,32,8,0,2,2
City Hotel - Ahmedabad,0,51,2024,July,30,25,2,2,2
City Hotel - Pune,0,46,2024,November,44,1,1,2,2
City Hotel - Goa,0,43,2024,July,27,3,2,2,3
City Hotel - Bhopal,0,147,2024,June,23,5,2,2,3
City Hotel - Delhi,0,110,2024,April,16,16,2,2,2
City Hotel - Bangalore,0,16,2024,September,38,22,2,5,2
City Hotel - Kolkata,0,2,2024,May,21,23,0,1,2
City Hotel - Indore,0,1,2024,April,15,11,0,1,1
City Hotel - Jaipur,0,132,2024,May,19,11,2,8,3
City Hotel - Hyderabad,0,133,2024,June,23,7,2,8,2
City Hotel - Chennai,0,90,2024,April,15,9,0,3,2
City Hotel - Lucknow,0,90,2024,March,11,12,0,3,2
City Hotel - Chennai,0,1,2024,June,23,9,2,3,1
City Hotel - Chennai,0,1,2024,January,4,27,0,1,3
City Hotel - Pune,0,22,2024,March,12,24,0,2,2
City Hotel - Ahmedabad,0,26,2024,August,33,12,2,3,2
City Hotel - Ahmedabad,0,81,2024,November,47,19,2,3,1
City Hotel - Hyderabad,0,81,2024,March,10,7,2,3,1
City Hotel - Chandigarh,0,93,2024,July,27,1,2,4,2
City Hotel - Bangalore,0,101,2024,October,43,23,1,3,2
City Hotel - Ahmedabad,0,0,2024,July,28,10,1,3,2
City Hotel - Delhi,0,63,2024,January,2,9,1,3,2
City Hotel - Jaipur,0,37,2024,December,51,17,0,1,2
City Hotel - Chennai,0,229,2024,September,39,27,1,3,2
City Hotel - Lucknow,0,54,2024,May,20,13,1,3,2
City Hotel - Mumbai,0,29,2024,May,20,14,0,2,1
City Hotel - Hyderabad,0,25,2024,March,10,7,1,3,2
City Hotel - Hyderabad,0,25,2024,December,51,16,0,1,2
City Hotel - Indore,0,55,2024,October,44,28,0,1,1
City Hotel - Kochi,0,55,2024,December,49,3,0,1,1
City Hotel - Mumbai,0,55,2024,December,51,19,0,1,1
City Hotel - Mumbai,0,55,2024,November,44,1,0,1,1
City Hotel - Jaipur,0,55,2024,May,20,13,0,1,1
City Hotel - Bangalore,0,169,2024,October,44,29,2,3,2
City Hotel - Chandigarh,0,81,2024,March,12,18,2,3,1
City Hotel - Pune,0,56,2024,February,7,12,2,3,2
City Hotel - Bhopal,0,19,2024,February,5,1,0,2,2
City Hotel - Jaipur,0,140,2024,April,17,25,2,8,2
City Hotel - Bangalore,0,5,2024,August,31,1,0,2,1
City Hotel - Ahmedabad,0,15,2024,October,44,29,0,3,2
City Hotel - Lucknow,0,131,2024,April,15,11,0,1,2
City Hotel - Kolkata,0,73,2024,February,5,2,1,3,3
City Hotel - Kolkata,0,158,2024,December,51,17,2,3,2
City Hotel - Bhopal,0,136,2024,June,24,10,2,3,2
City Hotel - Lucknow,0,0,2024,May,21,21,0,1,2
City Hotel - Indore,0,76,2024,January,4,26,1,3,2
City Hotel - Goa,0,1,2024,November,45,6,0,1,2
City Hotel - Chennai,0,7,2024,August,32,8,0,1,1
City Hotel - Chennai,0,85,2024,November,44,1,0,3,3
City Hotel - Mumbai,0,85,2024,June,24,16,0,3,2
City Hotel - Lucknow,0,0,2024,October,42,20,0,3,2
City Hotel - Goa,0,121,2024,December,49,7,0,1,2
City Hotel - Mumbai,0,153,2024,February,8,19,2,3,2
City Hotel - Chandigarh,0,153,2024,August,34,25,2,3,3
City Hotel - Pune,0,118,2024,June,24,14,2,5,2
City Hotel - Pune,0,125,2024,May,21,24,2,4,2
City Hotel - Goa,0,118,2024,May,18,5,2,5,2
City Hotel - Kolkata,0,55,2024,September,39,23,0,1,1
City Hotel - Kochi,0,55,2024,May,19,8,0,1,1
City Hotel - Lucknow,0,55,2024,July,27,4,0,1,1
City Hotel - Bhopal,0,55,2024,August,33,13,0,1,1
City Hotel - Indore,0,73,2024,June,22,1,2,5,3
City Hotel - Pune,0,76,2024,July,30,25,2,5,2
City Hotel - Ahmedabad,0,4,2024,June,24,11,0,2,2
City Hotel - Mumbai,0,151,2024,December,52,28,2,3,2
City Hotel - Kolkata,0,55,2024,June,25,22,0,1,1
City Hotel - Bangalore,0,1,2024,April,15,13,0,1,2
City Hotel - Kochi,0,0,2024,August,33,15,0,1,2
City Hotel - Bhopal,0,0,2024,July,27,5,0,0,1
City Hotel - Pune,0,3,2024,August,35,26,0,1,2
City Hotel - Jaipur,0,81,2024,May,18,5,1,4,2
City Hotel - Lucknow,0,172,2024,September,36,4,1,4,2
City Hotel - Lucknow,0,4,2024,January,4,27,0,2,2
City Hotel - Kochi,0,15,2024,September,38,17,0,3,2
City Hotel - Bhopal,0,4,2024,May,18,5,0,3,2
City Hotel - Hyderabad,0,169,2024,March,11,12,0,4,2
City Hotel - Hyderabad,0,181,2024,March,13,30,0,1,2
City Hotel - Jaipur,0,58,2024,December,48,1,0,1,2
City Hotel - Jaipur,0,20,2024,September,38,16,0,1,2
City Hotel - Kochi,0,109,2024,December,51,19,1,4,2
City Hotel - Jaipur,0,116,2024,February,5,4,0,2,2
City Hotel - Mumbai,0,88,2024,February,8,21,0,4,2
City Hotel - Pune,0,96,2024,May,19,6,0,3,2
City Hotel - Kochi,0,116,2024,September,38,16,0,2,2
City Hotel - Bhopal,0,121,2024,July,31,30,0,2,2
City Hotel - Lucknow,0,126,2024,May,19,8,2,4,3
City Hotel - Kochi,0,73,2024,March,10,10,0,3,2
City Hotel - Indore,0,146,2024,October,42,18,0,1,2
City Hotel - Goa,0,201,2024,August,31,3,0,3,2
City Hotel - Bhopal,0,146,2024,May,19,12,0,1,2
City Hotel - Chandigarh,0,146,2024,October,44,30,0,1,3
City Hotel - Pune,0,148,2024,May,21,26,2,6,2
City Hotel - Bangalore,0,148,2024,July,27,6,2,6,2
City Hotel - Indore,0,98,2024,September,37,10,2,5,2
City Hotel - Chennai,0,162,2024,June,25,19,0,4,2
City Hotel - Jaipur,0,0,2024,April,15,9,0,0,2
City Hotel - Pune,0,99,2024,July,27,1,0,3,2
City Hotel - Chennai,0,173,2024,February,8,24,0,1,2
City Hotel - Jaipur,0,173,2024,November,47,21,0,1,2
City Hotel - Indore,0,126,2024,August,34,25,0,1,2
City Hotel - Jaipur,0,126,2024,October,41,7,0,1,2
City Hotel - Mumbai,0,77,2024,December,49,2,1,4,3
City Hotel - Bhopal,0,156,2024,March,10,9,0,4,2
City Hotel - Mumbai,0,109,2024,June,23,5,0,2,2
City Hotel - Ahmedabad,0,71,2024,October,43,25,0,3,2
City Hotel - Delhi,0,93,2024,December,50,13,0,4,2
City Hotel - Chandigarh,0,140,2024,June,26,24,0,1,2
City Hotel - Lucknow,0,35,2024,November,48,26,0,1,2
City Hotel - Hyderabad,0,118,2024,December,49,7,0,1,2
City Hotel - Pune,0,87,2024,December,50,11,1,4,2
City Hotel - Indore,0,168,2024,October,43,26,2,5,2
City Hotel - Pune,0,145,2024,January,4,25,1,4,2
City Hotel - Hyderabad,0,179,2024,April,14,6,1,4,1
